article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0533349003,0533349,Harry,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Sleeveless blouse in an airy weave with a small stand-up collar and concealed buttons down the front. Pin-tucks at the top, a yoke with a pleat at the back and a rounded hem."
0533349006,0533349,Harry,259,Shirt,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Sleeveless blouse in an airy weave with a small stand-up collar and concealed buttons down the front. Pin-tucks at the top, a yoke with a pleat at the back and a rounded hem."
0533358001,0533358,Parker Tank Top,253,Vest top,Garment Upper body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,Vest top in soft cotton jersey with a print motif on the front.
0533364001,0533364,Tais dress,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Straight-cut, knee-length dress in patterned mesh with short, double-frilled sleeves and a double frill at the hem. Lined with a jersey underdress with narrow shoulder straps."
0533376001,0533376,SB BEANIE XMAS,75,Hat/beanie,Accessories,1010022,Jacquard,73,Dark Blue,4,Dark,2,Blue,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Double-layered hat in a soft, fine knit with an intarsia motif, padded antlers on top and a nose at the front."
0533386001,0533386,Original Straight 5pkt,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket, jeans in washed denim with hard-worn details, a slightly lower crotch, button fly and straight, wide legs with a concealed zip at the hems."
0533388006,0533388,Dean Tech Tee,254,Top,Garment Upper body,1010016,Solid,41,Light Red,7,Medium,18,Red,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running top in fast-drying, breathable functional fabric with short raglan sleeves, hole-patterned sections at the sides and reflective details."
0533388007,0533388,Dean Tech Tee,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running top in fast-drying, breathable functional fabric with short raglan sleeves, hole-patterned sections at the sides and reflective details."
0533388008,0533388,Dean Tech Tee,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,2,Medium Dusty,7,Turquoise,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running top in fast-drying, breathable functional fabric with short raglan sleeves, hole-patterned sections at the sides and reflective details."
0533388010,0533388,Dean Tech Tee,254,Top,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running top in fast-drying, breathable functional fabric with short raglan sleeves, hole-patterned sections at the sides and reflective details."
0533388011,0533388,Dean Tech Tee,254,Top,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running top in fast-drying, breathable functional fabric with short raglan sleeves, hole-patterned sections at the sides and reflective details."
0533393001,0533393,Holger Tights,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Zipped key pocket at one hip, reflective details, and legs with ventilating mesh sections at the back of the knees and a zip at the hems."
0533393002,0533393,Holger Tights,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Zipped key pocket at one hip, reflective details, and legs with ventilating mesh sections at the back of the knees and a zip at the hems."
0533393003,0533393,Holger,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Zipped key pocket at one hip, reflective details, and legs with ventilating mesh sections at the back of the knees and a zip at the hems."
0533393004,0533393,Holger Tights (1),272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Zipped key pocket at one hip, reflective details, and legs with ventilating mesh sections at the back of the knees and a zip at the hems."
0533397001,0533397,Pixie Pinafore,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short dungaree dress in imitation suede with adjustable straps and a zip at the front. Lined at the top.
0533399001,0533399,Westwood Knit,252,Sweater,Garment Upper body,1010004,Check,01,Other,6,Undefined,14,undefined,5958,Knitwear inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Oversized jumper in a ribbed cotton knit with a checked pattern, a roll-edge neckline and seam at the front. Dropped shoulders, ribbing at the cuffs and hem and slits in the side."
0533401001,0533401,Olympus Jacket,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Lightly padded, quilted jacket with a lined hood. High collar, zip down the front, chest pocket and zipped side pockets. Lined."
0533401002,0533401,Olympus Jacket,262,Jacket,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Lightly padded, quilted jacket with a lined hood. High collar, zip down the front, chest pocket and zipped side pockets. Lined."
0533403001,0533403,Coyote,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Lightly padded, thermal gilet with a lined hood, zip down the front, side pockets and a zipped chest pocket. Lined."
0533404002,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404004,0533404,Oliver Hood,308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404006,0533404,Oliver Hood,308,Hoodie,Garment Upper body,1010010,Melange,42,Red,7,Medium,18,Red,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404010,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404012,0533404,Oliver Hood,308,Hoodie,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,19,Green,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404014,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404017,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010001,All over pattern,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404019,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404021,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404027,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404029,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010005,Colour blocking,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404030,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404032,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,7,Turquoise,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404035,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404042,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404046,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010001,All over pattern,08,Dark Grey,4,Dark,-1,Unknown,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404049,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010001,All over pattern,07,Grey,2,Medium Dusty,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533404050,0533404,Oliver Hood (1),308,Hoodie,Garment Upper body,1010001,All over pattern,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem."
0533406004,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406005,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406008,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406011,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406012,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,83,Dark Turquoise,4,Dark,19,Green,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406020,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406021,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406023,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406024,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406025,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406030,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406036,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,7,Turquoise,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406040,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406042,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406043,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406044,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010001,All over pattern,08,Dark Grey,4,Dark,-1,Unknown,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533406045,0533406,Frank Tech Pant,272,Trousers,Garment Lower body,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports joggers in sturdy sweatshirt fabric with an elasticated drawstring waist, taped details and side pockets. Tapered legs with shaping seams at the knees for extra mobility and wide ribbed hems."
0533407001,0533407,Matt Woven Pant,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Sports trousers in nylon with an elasticated drawstring waist, side pockets and one welt back pocket. Legs with elastication and a zip at the hems. Reflective details."
0533421001,0533421,Angus Pants,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,5956,Woven inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Super skinny jeans in washed stretch denim with with zipped side pockets, back pockets and seams at the back and knees."
0533425001,0533425,Cure Henley,255,T-shirt,Garment Upper body,1010018,Treatment,08,Dark Grey,4,Dark,12,Grey,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,Grandad top in ribbed jersey made from a nepped cotton blend with a button placket and reverse-stitched seams.
0533426001,0533426,Freddy stripe,255,T-shirt,Garment Upper body,1010017,Stripe,42,Red,7,Medium,18,Red,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,Striped jumper in a soft rib-knit cotton blend with ribbing around the neckline and a seam down the front. Raw edges at the cuffs and hem.
0533426002,0533426,Freddy stripe,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,Striped jumper in a soft rib-knit cotton blend with ribbing around the neckline and a seam down the front. Raw edges at the cuffs and hem.
0533491008,0533491,Todd Waterbottle,156,Waterbottle,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Plastic water bottle with a non-drip lid and handle at the top. Capacity 750 ml.
0533502002,0533502,Erki velvet tee dress,265,Dress,Garment Full body,1010014,Placement print,73,Dark Blue,2,Medium Dusty,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, straight T-shirt dress in soft, velvet with a print motif on the front and short sleeves."
0533518001,0533518,Willow PQ,94,Sneakers,Shoes,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in suede with mesh details, lacing at the front, elastic gores in the sides and a loop front and back. Fabric linings and insoles and rubber soles."
0533518002,0533518,Willow PQ,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in suede with mesh details, lacing at the front, elastic gores in the sides and a loop front and back. Fabric linings and insoles and rubber soles."
0533518005,0533518,Willow PQ,94,Sneakers,Shoes,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in suede with mesh details, lacing at the front, elastic gores in the sides and a loop front and back. Fabric linings and insoles and rubber soles."
0533523002,0533523,Rio biker,262,Jacket,Garment Upper body,1010010,Melange,52,Pink,7,Medium,4,Pink,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Lightly padded biker jacket in sturdy jersey with notch lapels and a diagonal zip at the front. Shoulder tabs with a press-stud, chest pocket, zipped side pockets and detachable belt with a metal buckle at the hem. Lined."
0533542005,0533542,Fudge bodycon,265,Dress,Garment Full body,1010014,Placement print,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch cotton jersey with a print motif on the front and long sleeves."
0533570002,0533570,W Kaley,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in imitation leather with decorative seams and a concealed zip in one side. Lined.
0533589001,0533589,Pal,252,Sweater,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper knitted in a soft mohair blend with a V-neck, low dropped shoulders and long sleeves."
0533589002,0533589,Pal,252,Sweater,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper knitted in a soft mohair blend with a V-neck, low dropped shoulders and long sleeves."
0533592001,0533592,Montana denim jacket,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Jacket in washed denim with hard-worn details. Cut-off stand-up collar with a frayed edge, buttons down the front and a raw, frayed hem. Flap chest pockets with a button and buttons at the cuffs."
0533608001,0533608,Ribba cardigan,245,Cardigan,Garment Upper body,1010017,Stripe,52,Pink,3,Light,4,Pink,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Cardigan in soft, rib-knit cotton containing glittery threads with a round neck and buttons down the front."
0533618005,0533618,Pedro Tie Bikini,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bikini briefs with a low waist, lined gusset, mesh ties at the sides and medium coverage at the back."
0533618007,0533618,Pedro Tie Bikini,286,Underwear bottom,Underwear,1010016,Solid,43,Dark Red,7,Medium,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bikini briefs with a low waist, lined gusset, mesh ties at the sides and medium coverage at the back."
0533639001,0533639,Uma headband,78,Other accessories,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Headband in a soft rib knit.
0533639002,0533639,Uma headband,78,Other accessories,Accessories,1010009,Glittering/Metallic,31,Light Orange,1,Dusty Light,3,Orange,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Headband in a soft rib knit.
0533665001,0533665,Cecil,94,Sneakers,Shoes,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Suede trainers with leather details and lacing at the front. Leather and mesh linings, mesh insoles and fluted rubber soles."
0533674004,0533674,Orkhan PQ,89,Other shoe,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes in leather with pointed toes and open lacing. Leather linings and welt-stitched rubber soles. Heel 2.5 cm.
0533674005,0533674,Orkhan PQ,89,Other shoe,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes in leather with pointed toes and open lacing. Leather linings and welt-stitched rubber soles. Heel 2.5 cm.
0533675003,0533675,Ace brogue shoe PQ,89,Other shoe,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Leather brogues with open laces, leather linings and insoles and rubber soles. Heel 2.5 cm."
0533676006,0533676,Murdoch shoe (1),89,Other shoe,Shoes,1010016,Solid,10,White,3,Light,9,White,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes in imitation leather with open lacing at the front and a decorative welt seam around the soles. Canvas linings and insoles and chunky rubber soles. Heel 3 cm.
